request_id,district,category,hour_of_day,day_of_week,month,is_ramadan,resolution_hours
R009316,district_18,flooding,5,Fri,8,1,14.5
R009317,district_09,road_damage,15,Fri,6,0,43.1
R009318,district_11,road_damage,18,Thu,10,1,43.5
R009319,district_07,flooding,10,Mon,2,0,27.7
R009320,district_16,waste,14,Fri,5,0,74.1
R009321,district_09,waste,12,Sat,6,0,17.6
R009322,district_18,waste,14,Mon,3,0,104.0
R009323,district_06,road_damage,21,Tue,7,0,92.7
R009324,district_17,encroachment,16,Sun,9,0,51.6
R009325,district_07,lighting,17,Wed,2,0,70.3
R009326,district_19,road_damage,14,Thu,12,0,167.1
R009327,district_05,lighting,12,Thu,1,1,124.5
R009328,district_03,encroachment,6,Thu,3,0,46.6
R009329,district_06,waste,8,Fri,5,0,39.1
R009330,district_06,road_damage,21,Tue,6,0,17.4
R009331,district_09,waste,9,Mon,6,1,43.2
R009332,district_07,road_damage,2,Mon,10,0,73.6
R009333,district_15,flooding,17,Sun,6,0,64.8
R009334,district_15,waste,20,Thu,2,0,69.6
R009335,district_20,waste,1,Tue,4,0,39.7
R009336,district_17,flooding,10,Sat,7,0,250.4
R009337,district_09,road_damage,11,Sat,12,0,120.6
R009338,district_09,flooding,9,Wed,8,0,91.9
R009339,district_12,waste,21,Wed,8,0,73.0
R009340,district_01,encroachment,23,Sun,11,0,51.3
R009341,district_21,flooding,23,Sun,9,1,82.6
R009342,district_11,flooding,2,Mon,12,0,87.8
R009343,district_05,road_damage,6,Sat,10,1,36.8
R009344,district_09,road_damage,1,Tue,7,0,12.4
R009345,district_02,road_damage,5,Thu,4,0,46.0
R009346,district_23,road_damage,8,Thu,1,0,33.6
R009347,district_06,encroachment,2,Thu,9,0,75.9
R009348,district_23,lighting,21,Tue,11,1,35.9
R009349,district_04,road_damage,10,Sun,9,0,91.1
R009350,district_03,lighting,9,Wed,10,0,46.8
R009351,district_23,road_damage,0,Sun,8,0,80.6
R009352,district_24,road_damage,10,Wed,12,0,106.0
R009353,district_19,road_damage,12,Mon,2,0,27.8
R009354,district_08,road_damage,2,Tue,1,0,39.3
R009355,district_19,road_damage,1,Tue,11,0,78.2
R009356,district_15,encroachment,9,Tue,3,0,17.3
R009357,district_18,waste,5,Sun,9,0,60.2
R009358,district_04,flooding,21,Sat,4,0,47.6
R009359,district_20,road_damage,3,Thu,12,0,15.9
R009360,district_15,road_damage,4,Sat,6,0,28.8
R009361,district_17,road_damage,22,Sun,4,0,43.6
R009362,district_05,lighting,5,Wed,11,0,35.4
R009363,district_12,waste,1,Sun,9,0,14.2
R009364,district_18,road_damage,10,Wed,5,0,33.2
R009365,district_02,flooding,20,Mon,4,0,29.6
R009366,district_05,encroachment,18,Tue,5,0,84.5
R009367,district_20,lighting,12,Mon,4,0,48.4
R009368,district_14,road_damage,1,Wed,6,0,35.8
R009369,district_18,lighting,15,Thu,2,0,74.5
R009370,district_24,waste,6,Tue,1,0,38.4
R009371,district_04,flooding,15,Sat,4,0,52.4
R009372,district_02,waste,8,Sun,4,0,107.4
R009373,district_19,encroachment,3,Sat,6,0,64.2
R009374,district_01,road_damage,10,Mon,11,0,62.7
R009375,district_17,road_damage,4,Sun,10,0,114.3
R009376,district_10,encroachment,16,Fri,7,0,101.0
R009377,district_01,road_damage,10,Wed,6,0,75.7
R009378,district_09,encroachment,19,Thu,5,0,46.4
R009379,district_13,lighting,11,Sat,2,0,80.5
R009380,district_13,waste,3,Tue,1,0,82.7
R009381,district_02,encroachment,12,Mon,5,0,236.7
R009382,district_02,flooding,5,Sun,12,0,22.3
R009383,district_03,waste,11,Sat,12,0,30.5
R009384,district_16,waste,23,Sat,9,0,90.4
R009385,district_07,flooding,22,Fri,7,0,8.0
R009386,district_18,flooding,0,Mon,5,0,13.7
R009387,district_18,waste,4,Sun,8,0,11.6
R009388,district_08,waste,18,Tue,1,0,103.7
R009389,district_20,waste,8,Fri,7,0,22.3
R009390,district_09,flooding,10,Wed,4,0,35.2
R009391,district_17,road_damage,3,Fri,8,0,13.7
R009392,district_23,road_damage,12,Wed,10,1,10.1
R009393,district_22,waste,7,Tue,8,0,24.4
R009394,district_05,lighting,11,Sat,2,0,112.1
R009395,district_11,lighting,15,Sun,12,0,41.8
R009396,district_21,flooding,18,Tue,8,0,43.3
R009397,district_20,lighting,9,Fri,10,0,31.0
R009398,district_07,lighting,7,Thu,6,0,29.7
R009399,district_02,encroachment,18,Mon,3,1,59.0
R009400,district_01,flooding,6,Mon,9,0,33.8
R009401,district_04,lighting,17,Sat,4,1,55.8
R009402,district_03,lighting,19,Mon,1,0,36.2
R009403,district_14,road_damage,5,Sun,6,0,64.8
R009404,district_08,road_damage,20,Wed,3,0,65.9
R009405,district_12,road_damage,18,Wed,10,0,96.7
R009406,district_20,waste,13,Wed,1,0,48.1
R009407,district_12,road_damage,4,Thu,6,0,112.1
R009408,district_24,road_damage,2,Thu,9,0,49.5
R009409,district_15,lighting,9,Sat,1,0,120.7
R009410,district_24,flooding,1,Sat,8,0,101.3
R009411,district_08,waste,8,Sat,1,0,57.4
R009412,district_05,road_damage,3,Fri,11,0,100.3
R009413,district_24,encroachment,5,Tue,1,0,90.0
R009414,district_04,road_damage,18,Tue,5,0,71.9
R009415,district_18,encroachment,12,Thu,7,1,194.7
R009416,district_22,encroachment,7,Sun,6,0,70.7
R009417,district_14,encroachment,13,Mon,9,0,67.5
R009418,district_16,encroachment,13,Fri,5,0,77.5
R009419,district_18,waste,22,Mon,10,0,35.5
R009420,district_20,flooding,10,Wed,1,0,78.7
R009421,district_16,waste,8,Fri,2,0,73.7
R009422,district_22,waste,20,Fri,4,0,22.7
R009423,district_17,road_damage,10,Wed,5,0,25.5
R009424,district_21,road_damage,7,Tue,9,0,55.2
R009425,district_01,flooding,7,Thu,12,0,47.4
R009426,district_02,lighting,4,Sun,9,0,19.0
R009427,district_13,flooding,23,Wed,5,0,53.6
R009428,district_14,flooding,20,Tue,3,0,107.8
R009429,district_08,lighting,12,Mon,11,0,101.1
R009430,district_08,waste,20,Mon,10,0,34.7
R009431,district_09,waste,4,Sun,12,0,19.9
R009432,district_12,lighting,10,Thu,12,0,55.2
R009433,district_21,road_damage,5,Sun,4,1,116.2
R009434,district_16,lighting,1,Wed,7,0,117.3
R009435,district_01,flooding,13,Mon,11,0,116.6
R009436,district_19,lighting,20,Fri,9,0,76.6
R009437,district_01,road_damage,22,Wed,6,0,37.6
R009438,district_04,waste,0,Sat,6,0,29.1
R009439,district_23,waste,10,Fri,6,0,125.5
R009440,district_21,waste,21,Mon,12,0,44.9
R009441,district_21,lighting,4,Tue,5,0,159.8
R009442,district_09,road_damage,19,Sat,8,0,44.4
R009443,district_13,waste,11,Sat,9,0,62.3
R009444,district_16,waste,0,Sun,6,0,35.7
R009445,district_06,waste,12,Mon,2,0,94.2
R009446,district_16,encroachment,0,Sat,9,0,71.1
R009447,district_13,waste,3,Mon,5,0,116.7
R009448,district_18,waste,20,Fri,2,1,60.4
R009449,district_15,lighting,21,Fri,2,0,41.6
R009450,district_18,lighting,9,Fri,4,0,88.5
R009451,district_05,waste,18,Sun,10,0,62.8
R009452,district_04,encroachment,12,Fri,5,0,40.0
R009453,district_06,road_damage,15,Wed,1,0,42.4
R009454,district_20,waste,9,Thu,8,0,26.2
R009455,district_08,encroachment,9,Sun,3,0,55.2
R009456,district_01,waste,19,Tue,7,0,43.0
R009457,district_06,waste,20,Tue,9,0,63.4
R009458,district_09,lighting,10,Thu,1,0,92.3
R009459,district_20,road_damage,14,Tue,8,0,79.9
R009460,district_23,road_damage,1,Wed,3,0,73.2
R009461,district_18,waste,5,Fri,7,0,18.9
R009462,district_02,lighting,9,Sun,1,0,38.3
R009463,district_06,waste,15,Wed,2,0,53.5
R009464,district_14,road_damage,11,Thu,8,0,26.6
R009465,district_03,waste,20,Wed,7,0,122.7
R009466,district_02,waste,18,Fri,9,0,58.2
R009467,district_10,lighting,6,Fri,6,0,76.4
R009468,district_19,waste,7,Tue,12,0,80.1
R009469,district_05,flooding,17,Fri,3,0,120.0
R009470,district_17,road_damage,7,Wed,4,0,33.2
R009471,district_23,flooding,2,Wed,6,0,8.4
R009472,district_17,road_damage,6,Thu,1,0,115.4
R009473,district_02,lighting,14,Thu,7,0,37.9
R009474,district_02,flooding,3,Wed,1,0,52.4
R009475,district_16,road_damage,2,Sun,5,0,151.1
R009476,district_12,encroachment,3,Sat,2,0,27.7
R009477,district_03,encroachment,4,Tue,10,0,17.4
R009478,district_14,encroachment,10,Sun,9,1,27.3
R009479,district_05,encroachment,5,Fri,3,0,27.7
R009480,district_13,road_damage,5,Fri,10,0,63.8
R009481,district_01,waste,0,Thu,9,0,11.9
R009482,district_16,waste,21,Sun,8,0,40.6
R009483,district_10,waste,21,Sun,2,1,64.6
R009484,district_23,lighting,4,Tue,8,1,30.0
R009485,district_17,encroachment,10,Wed,2,0,18.1
R009486,district_08,flooding,13,Fri,11,0,54.2
R009487,district_19,road_damage,21,Sun,6,0,33.2
R009488,district_13,road_damage,10,Fri,9,1,59.7
R009489,district_11,road_damage,13,Tue,3,1,57.9
R009490,district_16,waste,20,Fri,10,0,38.3
R009491,district_22,waste,13,Sat,11,0,66.9
R009492,district_24,road_damage,5,Mon,8,0,78.0
R009493,district_16,lighting,13,Sun,6,0,84.1
R009494,district_15,waste,13,Fri,9,1,95.8
R009495,district_24,waste,23,Mon,8,0,31.1
R009496,district_07,road_damage,12,Mon,7,0,70.7
R009497,district_06,road_damage,13,Thu,4,0,13.9
R009498,district_11,road_damage,6,Fri,6,1,173.4
R009499,district_17,waste,3,Sat,12,0,5.4
R009500,district_11,road_damage,17,Fri,5,0,17.1
R009501,district_12,waste,19,Thu,1,0,51.9
R009502,district_20,lighting,0,Mon,5,0,72.8
R009503,district_24,encroachment,14,Sat,9,0,27.1
R009504,district_24,waste,7,Fri,10,0,81.3
R009505,district_19,flooding,19,Wed,10,0,51.8
R009506,district_02,waste,6,Sat,4,0,108.8
R009507,district_12,lighting,20,Tue,10,0,70.4
R009508,district_10,encroachment,12,Mon,9,0,35.6
R009509,district_06,waste,17,Mon,12,0,32.3
R009510,district_16,waste,5,Fri,12,0,98.4
R009511,district_21,lighting,22,Thu,8,0,75.9
R009512,district_21,road_damage,1,Fri,2,0,62.6
R009513,district_21,lighting,6,Wed,7,0,25.8
R009514,district_01,road_damage,20,Sat,12,0,8.2
R009515,district_13,road_damage,17,Sat,7,0,18.3
R009516,district_15,lighting,3,Sat,6,1,48.3
R009517,district_13,lighting,18,Fri,1,0,8.5
R009518,district_10,road_damage,1,Fri,12,0,47.6
R009519,district_12,encroachment,16,Sun,9,0,162.9
R009520,district_23,flooding,9,Fri,2,0,33.4
R009521,district_17,road_damage,14,Sat,12,0,101.4
R009522,district_21,lighting,21,Sun,1,1,15.7
R009523,district_23,road_damage,1,Mon,11,0,217.7
R009524,district_02,waste,23,Tue,9,0,31.1
R009525,district_22,waste,2,Sat,4,0,51.0
R009526,district_15,waste,21,Mon,7,0,139.6
R009527,district_10,road_damage,0,Thu,3,0,50.2
R009528,district_06,waste,15,Mon,2,0,38.6
R009529,district_17,flooding,8,Wed,6,0,29.1
R009530,district_19,lighting,9,Wed,7,1,24.6
R009531,district_08,road_damage,13,Sat,1,0,34.3
R009532,district_19,encroachment,13,Fri,8,0,16.4
R009533,district_16,road_damage,23,Tue,7,0,108.0
R009534,district_02,encroachment,21,Sat,6,0,25.9
R009535,district_03,waste,23,Sat,5,0,49.9
R009536,district_13,flooding,13,Fri,6,0,219.1
R009537,district_05,waste,9,Thu,6,0,26.7
R009538,district_16,encroachment,3,Sun,10,0,51.7
R009539,district_17,road_damage,2,Fri,2,0,96.2
R009540,district_14,lighting,16,Wed,11,0,32.9
R009541,district_05,waste,20,Mon,6,0,42.1
R009542,district_03,lighting,23,Fri,2,0,29.3
R009543,district_22,road_damage,22,Wed,9,0,38.3
R009544,district_15,road_damage,21,Sat,9,0,185.2
R009545,district_20,waste,21,Thu,11,0,48.0
R009546,district_02,waste,7,Mon,4,0,17.1
R009547,district_10,road_damage,9,Fri,9,0,106.1
R009548,district_02,lighting,13,Sun,9,0,35.2
R009549,district_13,encroachment,14,Sat,2,0,66.3
R009550,district_22,lighting,0,Tue,9,0,59.8
R009551,district_06,road_damage,5,Sat,3,0,84.7
R009552,district_09,waste,20,Sat,2,0,25.9
R009553,district_13,waste,14,Mon,12,1,41.1
R009554,district_11,lighting,8,Thu,10,0,36.9
R009555,district_18,lighting,18,Mon,8,0,18.6
R009556,district_05,flooding,0,Mon,4,0,47.9
R009557,district_13,waste,20,Wed,11,0,25.2
R009558,district_17,encroachment,3,Sun,7,0,13.8
R009559,district_18,lighting,7,Fri,4,0,118.6
R009560,district_14,encroachment,19,Sat,11,0,148.8
R009561,district_09,waste,14,Tue,6,0,16.6
R009562,district_06,lighting,8,Sun,8,1,39.9
R009563,district_08,lighting,1,Fri,9,0,90.6
R009564,district_08,road_damage,8,Thu,1,0,154.4
R009565,district_14,waste,8,Sat,8,0,83.5
R009566,district_05,encroachment,9,Fri,8,1,53.2
R009567,district_14,waste,21,Tue,2,1,53.4
R009568,district_07,encroachment,14,Mon,1,0,62.4
R009569,district_06,road_damage,15,Tue,2,0,38.0
R009570,district_20,road_damage,20,Sun,2,0,45.8
R009571,district_05,flooding,21,Sun,3,0,11.0
R009572,district_07,lighting,10,Sat,4,0,35.9
R009573,district_14,waste,5,Wed,9,0,55.5
R009574,district_16,road_damage,17,Wed,7,1,62.1
R009575,district_13,waste,8,Thu,3,0,52.1
R009576,district_04,waste,4,Sun,6,0,13.3
R009577,district_19,flooding,12,Wed,10,0,94.9
R009578,district_02,waste,13,Sat,11,0,122.5
R009579,district_02,road_damage,4,Sun,7,1,46.6
R009580,district_20,waste,12,Sun,5,1,40.0
R009581,district_02,waste,5,Sun,6,1,10.1
R009582,district_04,waste,11,Wed,2,0,15.7
R009583,district_20,lighting,11,Sun,4,0,77.1
R009584,district_06,encroachment,11,Fri,5,0,79.5
R009585,district_22,road_damage,16,Wed,9,0,40.6
R009586,district_21,waste,5,Sat,10,0,22.1
R009587,district_18,flooding,12,Fri,12,0,50.3
R009588,district_20,road_damage,16,Thu,8,0,31.6
R009589,district_09,lighting,9,Thu,12,0,5.4
R009590,district_21,road_damage,3,Thu,11,0,38.4
R009591,district_24,waste,2,Wed,2,0,35.4
R009592,district_14,encroachment,15,Sun,4,0,31.4
R009593,district_02,waste,12,Tue,3,0,49.0
R009594,district_13,waste,15,Wed,12,1,59.7
R009595,district_16,lighting,23,Wed,9,0,65.2
R009596,district_21,flooding,20,Tue,5,0,103.3
R009597,district_12,lighting,7,Wed,7,0,47.4
R009598,district_04,waste,9,Fri,4,1,95.6
R009599,district_12,waste,16,Fri,7,0,85.4
R009600,district_09,encroachment,21,Tue,9,0,47.3
R009601,district_14,lighting,17,Thu,6,1,36.4
R009602,district_02,waste,17,Fri,1,0,48.0
R009603,district_08,road_damage,16,Thu,2,0,68.2
R009604,district_14,flooding,16,Sat,6,0,136.4
R009605,district_03,flooding,3,Mon,5,0,51.4
R009606,district_14,encroachment,12,Sat,9,0,55.8
R009607,district_20,flooding,14,Sun,11,0,23.9
R009608,district_05,lighting,17,Wed,10,0,33.3
R009609,district_23,road_damage,11,Thu,11,0,79.9
R009610,district_06,waste,5,Sun,9,0,69.5
R009611,district_10,waste,20,Mon,12,0,29.2
R009612,district_07,lighting,1,Mon,2,0,9.2
R009613,district_20,waste,21,Mon,11,0,154.8
R009614,district_13,waste,11,Thu,2,0,74.7
R009615,district_16,encroachment,16,Fri,12,0,31.9
R009616,district_08,lighting,0,Wed,1,0,89.5
R009617,district_23,flooding,7,Thu,9,1,73.5
R009618,district_02,flooding,23,Sun,6,0,27.1
R009619,district_02,waste,19,Tue,7,0,64.4
R009620,district_19,road_damage,11,Sat,2,0,76.9
R009621,district_12,lighting,7,Wed,9,0,114.9
R009622,district_14,road_damage,16,Fri,2,0,62.6
R009623,district_23,road_damage,12,Sat,4,0,9.8
R009624,district_14,encroachment,15,Tue,12,0,39.4
R009625,district_18,waste,13,Sun,4,0,28.4
R009626,district_10,waste,15,Mon,4,0,118.4
R009627,district_07,road_damage,21,Wed,11,0,75.3
R009628,district_24,flooding,21,Tue,9,0,20.1
R009629,district_20,road_damage,8,Fri,12,0,91.1
R009630,district_16,waste,10,Tue,7,0,20.8
R009631,district_09,flooding,20,Tue,3,0,21.7
R009632,district_13,lighting,15,Fri,11,0,106.2
R009633,district_15,road_damage,19,Mon,4,0,36.2
R009634,district_05,encroachment,23,Sun,4,0,29.5
R009635,district_24,lighting,6,Sun,7,0,71.4
R009636,district_07,waste,14,Sat,9,0,51.4
R009637,district_01,road_damage,14,Wed,12,1,64.5
R009638,district_01,road_damage,15,Mon,9,0,119.4
R009639,district_07,flooding,19,Thu,11,1,63.9
R009640,district_15,waste,16,Tue,7,0,48.8
R009641,district_01,road_damage,21,Sat,2,0,10.1
R009642,district_16,road_damage,5,Wed,3,0,40.4
R009643,district_15,road_damage,9,Wed,12,0,64.5
R009644,district_07,waste,5,Sat,4,1,42.2
R009645,district_09,waste,19,Mon,10,0,6.1
R009646,district_18,encroachment,11,Tue,11,1,37.7
R009647,district_16,road_damage,2,Mon,10,0,18.8
R009648,district_24,lighting,11,Fri,11,0,45.9
R009649,district_18,road_damage,10,Wed,4,0,47.3
R009650,district_21,lighting,0,Tue,4,0,26.0
R009651,district_09,waste,13,Sun,6,0,34.7
R009652,district_22,waste,21,Mon,11,0,19.7
R009653,district_19,encroachment,9,Sat,8,0,37.7
R009654,district_04,waste,7,Fri,9,1,163.9
R009655,district_23,flooding,5,Wed,7,0,56.6
R009656,district_24,road_damage,11,Mon,11,0,26.1
R009657,district_23,road_damage,8,Sat,4,0,50.9
R009658,district_22,road_damage,9,Fri,10,0,43.4
R009659,district_23,waste,14,Wed,10,0,21.2
R009660,district_07,road_damage,22,Sun,9,1,61.2
R009661,district_13,lighting,9,Sun,9,0,54.8
R009662,district_21,waste,12,Mon,7,0,112.0
R009663,district_20,road_damage,22,Fri,6,0,33.3
R009664,district_15,road_damage,13,Tue,2,0,71.8
R009665,district_02,road_damage,3,Fri,3,1,24.4
R009666,district_22,waste,1,Tue,6,0,32.9
R009667,district_19,road_damage,20,Mon,11,0,30.7
R009668,district_23,lighting,6,Sun,12,1,52.8
R009669,district_15,road_damage,19,Fri,12,0,3.7
R009670,district_20,waste,23,Sun,3,0,156.5
R009671,district_17,road_damage,20,Mon,10,0,41.1
R009672,district_24,lighting,3,Wed,3,0,76.5
R009673,district_20,flooding,7,Thu,11,0,24.5
R009674,district_18,lighting,22,Fri,4,0,67.3
R009675,district_17,road_damage,8,Sat,10,0,66.6
R009676,district_20,road_damage,18,Fri,5,0,49.1
R009677,district_23,lighting,23,Sun,3,0,89.3
R009678,district_22,flooding,15,Fri,9,0,33.1
R009679,district_14,encroachment,7,Mon,2,0,27.3
R009680,district_23,encroachment,20,Sat,9,0,119.7
R009681,district_06,encroachment,3,Fri,6,0,62.5
R009682,district_05,waste,0,Sat,1,0,70.7
R009683,district_21,lighting,12,Wed,10,0,13.1
R009684,district_04,flooding,3,Fri,10,0,59.3
R009685,district_12,lighting,16,Mon,2,0,64.2
R009686,district_09,waste,2,Mon,3,0,34.6
R009687,district_05,flooding,10,Sun,10,0,21.1
R009688,district_03,road_damage,0,Fri,8,1,117.6
R009689,district_06,waste,7,Fri,9,0,52.7
R009690,district_05,road_damage,18,Thu,6,0,22.8
R009691,district_15,road_damage,8,Thu,6,0,69.2
R009692,district_04,road_damage,9,Mon,10,0,85.8
R009693,district_22,encroachment,18,Thu,9,0,93.4
R009694,district_21,road_damage,7,Tue,12,0,163.8
R009695,district_13,waste,20,Fri,12,0,54.0
R009696,district_01,lighting,2,Sat,9,0,120.7
R009697,district_16,road_damage,17,Thu,1,0,148.8
R009698,district_01,flooding,2,Sat,1,0,59.1
R009699,district_13,waste,16,Tue,5,0,33.3
R009700,district_24,road_damage,23,Tue,9,0,161.2
R009701,district_12,road_damage,10,Tue,8,0,79.7
R009702,district_17,lighting,13,Tue,10,0,20.1
R009703,district_09,lighting,6,Tue,9,0,101.1
R009704,district_04,road_damage,16,Mon,5,0,34.9
R009705,district_09,waste,6,Mon,8,0,28.0
R009706,district_21,road_damage,2,Tue,11,0,75.5
R009707,district_02,road_damage,17,Mon,1,0,44.2
R009708,district_14,waste,9,Mon,12,0,117.7
R009709,district_04,waste,19,Sat,5,0,8.0
R009710,district_03,flooding,19,Tue,7,0,82.8
R009711,district_21,lighting,19,Fri,4,0,81.2
R009712,district_21,lighting,20,Fri,9,0,52.6
R009713,district_24,waste,13,Sat,7,0,11.1
R009714,district_09,waste,22,Fri,10,0,60.0
R009715,district_18,flooding,17,Sat,9,0,87.3
R009716,district_18,waste,15,Mon,11,1,120.3
R009717,district_24,encroachment,20,Thu,11,0,53.1
R009718,district_08,waste,5,Thu,12,0,34.4
R009719,district_07,flooding,14,Wed,10,0,63.3
R009720,district_22,road_damage,4,Tue,2,0,28.4
R009721,district_09,lighting,10,Mon,9,0,70.6
R009722,district_01,waste,7,Sun,5,0,75.6
R009723,district_06,waste,3,Mon,3,0,33.0
R009724,district_13,lighting,18,Sat,10,0,91.5
R009725,district_02,waste,13,Mon,4,0,99.8
R009726,district_04,waste,20,Sat,12,0,9.2
R009727,district_19,road_damage,5,Wed,9,0,75.4
R009728,district_05,flooding,9,Fri,7,0,70.4
R009729,district_15,waste,10,Mon,2,0,38.6
R009730,district_14,flooding,19,Tue,5,0,45.4
R009731,district_15,waste,19,Fri,8,0,48.7
R009732,district_23,road_damage,22,Sat,10,0,63.5
R009733,district_21,waste,12,Tue,3,0,26.1
R009734,district_07,waste,5,Fri,9,1,97.7
R009735,district_04,waste,6,Mon,1,0,55.9
R009736,district_04,waste,11,Fri,7,0,122.7
R009737,district_23,road_damage,13,Fri,8,0,26.7
R009738,district_11,road_damage,4,Fri,8,0,26.8
R009739,district_20,waste,4,Mon,10,0,79.8
R009740,district_16,road_damage,19,Mon,11,1,50.6
R009741,district_03,flooding,8,Sun,1,0,42.3
R009742,district_17,waste,12,Sat,3,0,99.0
R009743,district_11,waste,21,Thu,10,0,95.4
R009744,district_13,road_damage,6,Tue,1,0,116.7
R009745,district_15,road_damage,14,Mon,12,1,62.4
R009746,district_11,road_damage,21,Thu,4,0,75.1
R009747,district_10,lighting,20,Sun,2,0,30.9
R009748,district_18,road_damage,12,Sun,6,0,10.8
R009749,district_07,road_damage,14,Fri,1,0,214.4
R009750,district_03,road_damage,13,Thu,4,0,86.6
R009751,district_08,lighting,2,Mon,1,0,19.2
R009752,district_01,lighting,22,Wed,4,1,21.4
R009753,district_02,waste,3,Tue,7,0,163.0
R009754,district_02,lighting,11,Sun,6,0,29.3
R009755,district_18,flooding,2,Sat,6,1,10.8
R009756,district_03,waste,10,Wed,7,0,78.5
R009757,district_22,road_damage,22,Wed,5,0,148.7
R009758,district_02,encroachment,9,Wed,7,0,102.8
R009759,district_05,lighting,19,Wed,6,0,87.9
R009760,district_16,road_damage,6,Sun,9,0,82.2
R009761,district_19,waste,16,Fri,6,0,36.3
R009762,district_07,lighting,9,Fri,10,0,53.3
R009763,district_24,waste,9,Tue,4,0,26.0
R009764,district_17,road_damage,15,Sat,11,0,145.0
R009765,district_09,lighting,1,Sat,2,0,68.2
R009766,district_17,flooding,16,Mon,6,0,15.6
R009767,district_01,flooding,10,Mon,12,0,30.8
R009768,district_19,road_damage,3,Sat,12,0,55.9
R009769,district_13,waste,1,Fri,4,0,61.1
R009770,district_02,encroachment,9,Fri,9,0,21.6
R009771,district_18,road_damage,21,Thu,6,0,17.5
R009772,district_17,lighting,18,Thu,12,0,27.0
R009773,district_03,flooding,22,Wed,9,0,107.0
